,IIV HD,IIV ID,IIV IM,LAIV,age_group,base_overall_coverage,choice,exp_id,multiplier,overall_coverage
793,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,113,0.1125,0.694375
794,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,113,0.1125,0.65
795,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,113,0.1125,0.529
796,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,113,0.1125,0.704
797,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,113,0.1125,0.323
798,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,114,0.1125,0.765375
799,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,114,0.1125,0.453
800,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,114,0.1125,0.61
801,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,114,0.1125,0.65
802,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,114,0.1125,0.613375
803,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,114,0.1125,0.704
804,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,114,0.1125,0.4355
805,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,115,0.1125,0.765375
806,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,115,0.1125,0.453
807,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,115,0.1125,0.61
808,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,115,0.1125,0.65
809,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,115,0.1125,0.613375
810,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,115,0.1125,0.704
811,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,115,0.1125,0.4355
812,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,116,0.1125,0.765375
813,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,116,0.1125,0.453
814,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,116,0.1125,0.61
815,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,116,0.1125,0.65
816,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,116,0.1125,0.613375
817,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,116,0.1125,0.704
818,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,116,0.1125,0.323
819,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,117,0.1125,0.765375
820,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,117,0.1125,0.453
821,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,117,0.1125,0.61
822,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,117,0.1125,0.65
823,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,117,0.1125,0.529
824,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,117,0.1125,0.704
825,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,117,0.1125,0.4355
826,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,118,0.1125,0.765375
827,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,118,0.1125,0.453
828,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,118,0.1125,0.61
829,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,118,0.1125,0.65
830,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,118,0.1125,0.529
831,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,118,0.1125,0.704
832,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,118,0.1125,0.4355
833,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,119,0.1125,0.765375
834,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,119,0.1125,0.453
835,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,119,0.1125,0.61
836,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,119,0.1125,0.65
837,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,119,0.1125,0.529
838,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,119,0.1125,0.704
839,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,119,0.1125,0.323
840,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,120,0.1125,0.681
841,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,120,0.1125,0.5233125000000001
842,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,120,0.1125,0.694375
843,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,120,0.1125,0.65
844,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,120,0.1125,0.613375
845,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,120,0.1125,0.704
846,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,120,0.1125,0.4355
847,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,121,0.1125,0.681
848,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,121,0.1125,0.5233125000000001
849,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,121,0.1125,0.694375
850,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,121,0.1125,0.65
851,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,121,0.1125,0.613375
852,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,121,0.1125,0.704
853,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,121,0.1125,0.4355
854,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,122,0.1125,0.681
855,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,122,0.1125,0.5233125000000001
856,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,122,0.1125,0.694375
857,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,122,0.1125,0.65
858,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,122,0.1125,0.613375
859,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,122,0.1125,0.704
860,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,122,0.1125,0.323
861,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,123,0.1125,0.681
862,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,123,0.1125,0.5233125000000001
863,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,123,0.1125,0.694375
864,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,123,0.1125,0.65
865,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,123,0.1125,0.529
866,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,123,0.1125,0.704
867,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,123,0.1125,0.4355
868,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,124,0.1125,0.681
869,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,124,0.1125,0.5233125000000001
870,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,124,0.1125,0.694375
871,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,124,0.1125,0.65
872,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,124,0.1125,0.529
873,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,124,0.1125,0.704
874,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,124,0.1125,0.4355
875,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,125,0.1125,0.681
876,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,125,0.1125,0.5233125000000001
877,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,125,0.1125,0.694375
878,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,125,0.1125,0.65
879,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,125,0.1125,0.529
880,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,125,0.1125,0.704
881,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,125,0.1125,0.323
882,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,126,0.1125,0.681
883,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,126,0.1125,0.5233125000000001
884,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,126,0.1125,0.61
885,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,126,0.1125,0.65
886,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,126,0.1125,0.613375
887,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,126,0.1125,0.704
888,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,126,0.1125,0.4355
889,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,127,0.1125,0.681
890,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,127,0.1125,0.5233125000000001
891,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,127,0.1125,0.61
892,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,127,0.1125,0.65
893,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,127,0.1125,0.613375
894,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,127,0.1125,0.704
895,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,127,0.1125,0.4355
896,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,128,0.1125,0.681
897,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,128,0.1125,0.5233125000000001
898,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,128,0.1125,0.61
899,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,128,0.1125,0.65
900,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,128,0.1125,0.613375
901,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,128,0.1125,0.704
902,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,128,0.1125,0.323
903,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,129,0.1125,0.681
904,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,129,0.1125,0.5233125000000001
905,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,129,0.1125,0.61
906,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,129,0.1125,0.65
907,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,129,0.1125,0.529
908,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,129,0.1125,0.704
909,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,129,0.1125,0.4355
910,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,130,0.1125,0.681
911,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,130,0.1125,0.5233125000000001
912,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,130,0.1125,0.61
913,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,130,0.1125,0.65
914,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,130,0.1125,0.529
915,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,130,0.1125,0.704
916,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,130,0.1125,0.4355
917,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,131,0.1125,0.681
918,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,131,0.1125,0.5233125000000001
919,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,131,0.1125,0.61
920,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,131,0.1125,0.65
921,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,131,0.1125,0.529
922,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,131,0.1125,0.704
923,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,131,0.1125,0.323
924,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,132,0.1125,0.681
925,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,132,0.1125,0.453
926,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,132,0.1125,0.694375
927,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,132,0.1125,0.65
928,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,132,0.1125,0.613375
929,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,132,0.1125,0.704
930,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,132,0.1125,0.4355
931,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,133,0.1125,0.681
932,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,133,0.1125,0.453
933,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,133,0.1125,0.694375
934,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,133,0.1125,0.65
935,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,133,0.1125,0.613375
936,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,133,0.1125,0.704
937,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,133,0.1125,0.4355
938,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,134,0.1125,0.681
939,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,134,0.1125,0.453
940,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,134,0.1125,0.694375
941,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,134,0.1125,0.65
942,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,134,0.1125,0.613375
943,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,134,0.1125,0.704
944,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,134,0.1125,0.323
945,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,135,0.1125,0.681
946,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,135,0.1125,0.453
947,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,135,0.1125,0.694375
948,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,135,0.1125,0.65
949,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,135,0.1125,0.529
950,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,135,0.1125,0.704
951,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,135,0.1125,0.4355
952,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,136,0.1125,0.681
953,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,136,0.1125,0.453
954,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,136,0.1125,0.694375
955,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,136,0.1125,0.65
956,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,136,0.1125,0.529
957,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,136,0.1125,0.704
958,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,136,0.1125,0.4355
959,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,137,0.1125,0.681
960,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,137,0.1125,0.453
961,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,137,0.1125,0.694375
962,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,137,0.1125,0.65
963,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,137,0.1125,0.529
964,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,137,0.1125,0.704
965,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,137,0.1125,0.323
966,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,138,0.1125,0.681
967,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,138,0.1125,0.453
968,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,138,0.1125,0.61
969,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,138,0.1125,0.65
970,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,138,0.1125,0.613375
971,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,138,0.1125,0.704
972,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,138,0.1125,0.4355
973,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,139,0.1125,0.681
974,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,139,0.1125,0.453
975,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,139,0.1125,0.61
976,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,139,0.1125,0.65
977,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,139,0.1125,0.613375
978,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,139,0.1125,0.704
979,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,139,0.1125,0.4355
980,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,140,0.1125,0.681
981,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,140,0.1125,0.453
982,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,140,0.1125,0.61
983,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,140,0.1125,0.65
984,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,140,0.1125,0.613375
985,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,140,0.1125,0.704
986,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,140,0.1125,0.323
987,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,141,0.1125,0.681
988,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,141,0.1125,0.453
989,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,141,0.1125,0.61
990,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,141,0.1125,0.65
991,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,141,0.1125,0.529
992,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,141,0.1125,0.704
993,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,141,0.1125,0.4355
994,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,142,0.1125,0.681
995,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,142,0.1125,0.453
996,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,142,0.1125,0.61
997,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,142,0.1125,0.65
998,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,142,0.1125,0.529
999,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,142,0.1125,0.704
1000,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,142,0.1125,0.4355
1001,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,143,0.1125,0.681
1002,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,143,0.1125,0.453
1003,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,143,0.1125,0.61
1004,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,143,0.1125,0.65
1005,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,143,0.1125,0.529
1006,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,143,0.1125,0.704
1007,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,143,0.1125,0.323
1008,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,144,0.16,0.801
1009,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,144,0.16,0.553
1010,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,144,0.16,0.73
1011,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,144,0.16,0.65
1012,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,144,0.16,0.649
1013,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,144,0.16,0.704
1014,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,144,0.16,0.483
1015,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,145,0.16,0.801
1016,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,145,0.16,0.553
1017,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,145,0.16,0.73
1018,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,145,0.16,0.65
1019,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,145,0.16,0.649
1020,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,145,0.16,0.704
1021,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,145,0.16,0.483
1022,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,146,0.16,0.801
1023,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,146,0.16,0.553
1024,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,146,0.16,0.73
1025,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,146,0.16,0.65
1026,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,146,0.16,0.649
1027,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,146,0.16,0.704
1028,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,146,0.16,0.323
1029,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,147,0.16,0.801
1030,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,147,0.16,0.553
1031,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,147,0.16,0.73
1032,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,147,0.16,0.65
1033,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,147,0.16,0.529
1034,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,147,0.16,0.704
1035,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,147,0.16,0.483
1036,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,148,0.16,0.801
1037,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,148,0.16,0.553
1038,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,148,0.16,0.73
1039,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,148,0.16,0.65
1040,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,148,0.16,0.529
1041,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,148,0.16,0.704
1042,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,148,0.16,0.483
1043,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,149,0.16,0.801
1044,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,149,0.16,0.553
1045,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,149,0.16,0.73
1046,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,149,0.16,0.65
1047,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,149,0.16,0.529
1048,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,149,0.16,0.704
1049,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,149,0.16,0.323
1050,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,150,0.16,0.801
1051,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,150,0.16,0.553
1052,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,150,0.16,0.61
1053,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,150,0.16,0.65
1054,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,150,0.16,0.649
1055,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,150,0.16,0.704
1056,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,150,0.16,0.483
1057,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,151,0.16,0.801
1058,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,151,0.16,0.553
1059,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,151,0.16,0.61
1060,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,151,0.16,0.65
1061,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,151,0.16,0.649
1062,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,151,0.16,0.704
