,IIV HD,IIV ID,IIV IM,LAIV,age_group,base_overall_coverage,choice,exp_id,multiplier,overall_coverage
1063,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,151,0.16,0.483
1064,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,152,0.16,0.801
1065,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,152,0.16,0.553
1066,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,152,0.16,0.61
1067,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,152,0.16,0.65
1068,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,152,0.16,0.649
1069,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,152,0.16,0.704
1070,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,152,0.16,0.323
1071,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,153,0.16,0.801
1072,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,153,0.16,0.553
1073,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,153,0.16,0.61
1074,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,153,0.16,0.65
1075,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,153,0.16,0.529
1076,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,153,0.16,0.704
1077,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,153,0.16,0.483
1078,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,154,0.16,0.801
1079,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,154,0.16,0.553
1080,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,154,0.16,0.61
1081,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,154,0.16,0.65
1082,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,154,0.16,0.529
1083,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,154,0.16,0.704
1084,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,154,0.16,0.483
1085,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,155,0.16,0.801
1086,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,155,0.16,0.553
1087,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,155,0.16,0.61
1088,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,155,0.16,0.65
1089,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,155,0.16,0.529
1090,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,155,0.16,0.704
1091,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,155,0.16,0.323
1092,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,156,0.16,0.801
1093,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,156,0.16,0.453
1094,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,156,0.16,0.73
1095,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,156,0.16,0.65
1096,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,156,0.16,0.649
1097,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,156,0.16,0.704
1098,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,156,0.16,0.483
1099,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,157,0.16,0.801
1100,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,157,0.16,0.453
1101,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,157,0.16,0.73
1102,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,157,0.16,0.65
1103,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,157,0.16,0.649
1104,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,157,0.16,0.704
1105,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,157,0.16,0.483
1106,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,158,0.16,0.801
1107,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,158,0.16,0.453
1108,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,158,0.16,0.73
1109,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,158,0.16,0.65
1110,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,158,0.16,0.649
1111,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,158,0.16,0.704
1112,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,158,0.16,0.323
1113,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,159,0.16,0.801
1114,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,159,0.16,0.453
1115,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,159,0.16,0.73
1116,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,159,0.16,0.65
1117,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,159,0.16,0.529
1118,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,159,0.16,0.704
1119,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,159,0.16,0.483
1120,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,160,0.16,0.801
1121,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,160,0.16,0.453
1122,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,160,0.16,0.73
1123,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,160,0.16,0.65
1124,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,160,0.16,0.529
1125,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,160,0.16,0.704
1126,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,160,0.16,0.483
1127,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,161,0.16,0.801
1128,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,161,0.16,0.453
1129,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,161,0.16,0.73
1130,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,161,0.16,0.65
1131,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,161,0.16,0.529
1132,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,161,0.16,0.704
1133,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,161,0.16,0.323
1134,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,162,0.16,0.801
1135,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,162,0.16,0.453
1136,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,162,0.16,0.61
1137,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,162,0.16,0.65
1138,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,162,0.16,0.649
1139,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,162,0.16,0.704
1140,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,162,0.16,0.483
1141,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,163,0.16,0.801
1142,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,163,0.16,0.453
1143,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,163,0.16,0.61
1144,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,163,0.16,0.65
1145,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,163,0.16,0.649
1146,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,163,0.16,0.704
1147,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,163,0.16,0.483
1148,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,164,0.16,0.801
1149,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,164,0.16,0.453
1150,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,164,0.16,0.61
1151,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,164,0.16,0.65
1152,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,164,0.16,0.649
1153,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,164,0.16,0.704
1154,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,164,0.16,0.323
1155,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,165,0.16,0.801
1156,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,165,0.16,0.453
1157,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,165,0.16,0.61
1158,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,165,0.16,0.65
1159,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,165,0.16,0.529
1160,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,165,0.16,0.704
1161,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,165,0.16,0.483
1162,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,166,0.16,0.801
1163,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,166,0.16,0.453
1164,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,166,0.16,0.61
1165,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,166,0.16,0.65
1166,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,166,0.16,0.529
1167,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,166,0.16,0.704
1168,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,166,0.16,0.483
1169,0.0,0.0,0.4080898876404494,0.5919101123595506,"[2,5)",0.681,LAIV,167,0.16,0.801
1170,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,167,0.16,0.453
1171,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,167,0.16,0.61
1172,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,167,0.16,0.65
1173,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,167,0.16,0.529
1174,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,167,0.16,0.704
1175,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,167,0.16,0.323
1176,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,168,0.16,0.681
1177,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,168,0.16,0.553
1178,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,168,0.16,0.73
1179,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,168,0.16,0.65
1180,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,168,0.16,0.649
1181,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,168,0.16,0.704
1182,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,168,0.16,0.483
1183,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,169,0.16,0.681
1184,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,169,0.16,0.553
1185,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,169,0.16,0.73
1186,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,169,0.16,0.65
1187,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,169,0.16,0.649
1188,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,169,0.16,0.704
1189,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,169,0.16,0.483
1190,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,170,0.16,0.681
1191,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,170,0.16,0.553
1192,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,170,0.16,0.73
1193,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,170,0.16,0.65
1194,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,170,0.16,0.649
1195,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,170,0.16,0.704
1196,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,170,0.16,0.323
1197,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,171,0.16,0.681
1198,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,171,0.16,0.553
1199,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,171,0.16,0.73
1200,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,171,0.16,0.65
1201,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,171,0.16,0.529
1202,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,171,0.16,0.704
1203,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,171,0.16,0.483
1204,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,172,0.16,0.681
1205,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,172,0.16,0.553
1206,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,172,0.16,0.73
1207,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,172,0.16,0.65
1208,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,172,0.16,0.529
1209,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,172,0.16,0.704
1210,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,172,0.16,0.483
1211,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,173,0.16,0.681
1212,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,173,0.16,0.553
1213,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,173,0.16,0.73
1214,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,173,0.16,0.65
1215,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,173,0.16,0.529
1216,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,173,0.16,0.704
1217,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,173,0.16,0.323
1218,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,174,0.16,0.681
1219,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,174,0.16,0.553
1220,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,174,0.16,0.61
1221,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,174,0.16,0.65
1222,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,174,0.16,0.649
1223,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,174,0.16,0.704
1224,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,174,0.16,0.483
1225,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,175,0.16,0.681
1226,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,175,0.16,0.553
1227,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,175,0.16,0.61
1228,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,175,0.16,0.65
1229,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,175,0.16,0.649
1230,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,175,0.16,0.704
1231,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,175,0.16,0.483
1232,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,176,0.16,0.681
1233,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,176,0.16,0.553
1234,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,176,0.16,0.61
1235,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,176,0.16,0.65
1236,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,176,0.16,0.649
1237,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,176,0.16,0.704
1238,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,176,0.16,0.323
1239,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,177,0.16,0.681
1240,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,177,0.16,0.553
1241,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,177,0.16,0.61
1242,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,177,0.16,0.65
1243,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,177,0.16,0.529
1244,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,177,0.16,0.704
1245,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,177,0.16,0.483
1246,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,178,0.16,0.681
1247,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,178,0.16,0.553
1248,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,178,0.16,0.61
1249,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,178,0.16,0.65
1250,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,178,0.16,0.529
1251,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,178,0.16,0.704
1252,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,178,0.16,0.483
1253,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,179,0.16,0.681
1254,0.0,0.18902350813743218,0.8109764918625678,0.0,"[50,65)",0.453,IIV ID,179,0.16,0.553
1255,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,179,0.16,0.61
1256,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,179,0.16,0.65
1257,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,179,0.16,0.529
1258,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,179,0.16,0.704
1259,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,179,0.16,0.323
1260,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,180,0.16,0.681
1261,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,180,0.16,0.453
1262,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,180,0.16,0.73
1263,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,180,0.16,0.65
1264,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,180,0.16,0.649
1265,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,180,0.16,0.704
1266,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,180,0.16,0.483
1267,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,181,0.16,0.681
1268,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,181,0.16,0.453
1269,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,181,0.16,0.73
1270,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,181,0.16,0.65
1271,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,181,0.16,0.649
1272,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,181,0.16,0.704
1273,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,181,0.16,0.483
1274,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,182,0.16,0.681
1275,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,182,0.16,0.453
1276,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,182,0.16,0.73
1277,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,182,0.16,0.65
1278,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,182,0.16,0.649
1279,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,182,0.16,0.704
1280,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,182,0.16,0.323
1281,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,183,0.16,0.681
1282,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,183,0.16,0.453
1283,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,183,0.16,0.73
1284,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,183,0.16,0.65
1285,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,183,0.16,0.529
1286,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,183,0.16,0.704
1287,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,183,0.16,0.483
1288,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,184,0.16,0.681
1289,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,184,0.16,0.453
1290,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,184,0.16,0.73
1291,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,184,0.16,0.65
1292,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,184,0.16,0.529
1293,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,184,0.16,0.704
1294,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,184,0.16,0.483
1295,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,185,0.16,0.681
1296,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,185,0.16,0.453
1297,0.0,0.0,0.40109589041095894,0.5989041095890411,"[5,9)",0.61,LAIV,185,0.16,0.73
1298,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,185,0.16,0.65
1299,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,185,0.16,0.529
1300,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,185,0.16,0.704
1301,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,185,0.16,0.323
1302,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,186,0.16,0.681
1303,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,186,0.16,0.453
1304,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,186,0.16,0.61
1305,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,186,0.16,0.65
1306,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,186,0.16,0.649
1307,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,186,0.16,0.704
1308,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,186,0.16,0.483
1309,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,187,0.16,0.681
1310,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,187,0.16,0.453
1311,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,187,0.16,0.61
1312,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,187,0.16,0.65
1313,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,187,0.16,0.649
1314,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,187,0.16,0.704
1315,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,187,0.16,0.483
1316,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,188,0.16,0.681
1317,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,188,0.16,0.453
1318,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,188,0.16,0.61
1319,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,188,0.16,0.65
1320,0.0,0.0,0.3912480739599383,0.6087519260400617,"[9,18)",0.529,LAIV,188,0.16,0.649
1321,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,188,0.16,0.704
1322,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,188,0.16,0.323
1323,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,189,0.16,0.681
1324,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,189,0.16,0.453
1325,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,189,0.16,0.61
1326,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,189,0.16,0.65
1327,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,189,0.16,0.529
1328,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,189,0.16,0.704
1329,0.0,0.3513250517598344,0.6486749482401656,0.0,"[18,50)",0.323,IIV ID,189,0.16,0.483
1330,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,190,0.16,0.681
1331,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,190,0.16,0.453
1332,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,190,0.16,0.61
1333,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,190,0.16,0.65
1334,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,190,0.16,0.529
1335,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,190,0.16,0.704
1336,0.0,0.0,0.6486749482401656,0.3513250517598344,"[18,50)",0.323,LAIV,190,0.16,0.483
1337,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,191,0.16,0.681
1338,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,191,0.16,0.453
1339,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,191,0.16,0.61
1340,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,191,0.16,0.65
1341,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,191,0.16,0.529
1342,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,191,0.16,0.704
1343,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,191,0.16,0.323
